X1,Y1,X2,Y2,Perm,COP
18,36,7,29,PERM60_ECL.INC,43714.56
54,27,26,16,PERM60_ECL.INC,43706.34
31,5,21,33,PERM60_ECL.INC,42248.91
15,12,16,33,PERM60_ECL.INC,42518.82
9,19,4,35,PERM60_ECL.INC,43722.27
40,19,16,40,PERM60_ECL.INC,43746.67
4,53,40,45,PERM60_ECL.INC,43702.98
37,8,38,24,PERM60_ECL.INC,43725.88
5,54,11,22,PERM60_ECL.INC,43661.34
2,26,44,35,PERM60_ECL.INC,43367.4
41,12,42,35,PERM60_ECL.INC,43730.37
19,15,25,44,PERM60_ECL.INC,43716.76
15,12,17,37,PERM60_ECL.INC,43032.82
46,34,35,38,PERM60_ECL.INC,43718.44
26,44,9,26,PERM60_ECL.INC,43720.85
57,8,4,28,PERM60_ECL.INC,30846.61
30,0,5,27,PERM60_ECL.INC,43717.32
7,43,32,15,PERM60_ECL.INC,43726.31
28,0,17,2,PERM60_ECL.INC,43742.21
21,47,20,15,PERM60_ECL.INC,43723.46
28,46,2,41,PERM60_ECL.INC,43704.86
45,34,58,6,PERM60_ECL.INC,38102.23
7,58,39,0,PERM60_ECL.INC,40539.95
14,36,12,5,PERM60_ECL.INC,43713.94
12,21,46,1,PERM60_ECL.INC,43717.32
6,52,6,32,PERM60_ECL.INC,43715.78
9,40,49,20,PERM60_ECL.INC,43548.1
17,5,40,4,PERM60_ECL.INC,43671.46
50,27,55,7,PERM60_ECL.INC,43750.31
7,47,14,38,PERM60_ECL.INC,43714.26
10,21,53,18,PERM60_ECL.INC,43341.01
12,30,4,27,PERM60_ECL.INC,43322.02
27,32,34,24,PERM60_ECL.INC,43744.36
35,44,39,12,PERM60_ECL.INC,43733.02
9,56,37,43,PERM60_ECL.INC,43722.39
11,32,21,37,PERM60_ECL.INC,43724.71
47,21,32,24,PERM60_ECL.INC,43751.42
28,44,33,17,PERM60_ECL.INC,43716.45
21,28,0,24,PERM60_ECL.INC,29108.74
13,44,37,1,PERM60_ECL.INC,43514.11
17,32,13,51,PERM60_ECL.INC,43701.27
54,9,27,52,PERM60_ECL.INC,25341.52
7,43,32,23,PERM60_ECL.INC,43727.12
17,52,24,33,PERM60_ECL.INC,43642.47
46,40,45,36,PERM60_ECL.INC,39774.01
51,7,25,42,PERM60_ECL.INC,31799.65
41,10,22,10,PERM60_ECL.INC,43700.59
6,24,45,4,PERM60_ECL.INC,43732.72
52,23,25,40,PERM60_ECL.INC,43721.46
19,48,36,32,PERM60_ECL.INC,43737.07
24,28,37,4,PERM60_ECL.INC,43734.32
39,30,0,34,PERM60_ECL.INC,43576.55
18,38,19,34,PERM60_ECL.INC,38621.48
24,32,18,47,PERM60_ECL.INC,43740.91
11,15,25,42,PERM60_ECL.INC,43716.56
14,15,10,51,PERM60_ECL.INC,43721.38
10,43,53,18,PERM60_ECL.INC,43547.91
9,10,30,18,PERM60_ECL.INC,43719.04
23,30,9,8,PERM60_ECL.INC,43681.93
40,26,25,30,PERM60_ECL.INC,43326.64
37,33,31,8,PERM60_ECL.INC,43712.02
29,42,10,49,PERM60_ECL.INC,43724.5
38,23,10,20,PERM60_ECL.INC,43728.28
9,22,53,7,PERM60_ECL.INC,41762.54
6,40,17,16,PERM60_ECL.INC,43735.09
45,10,25,32,PERM60_ECL.INC,41674.76
41,29,10,9,PERM60_ECL.INC,43725.73
42,18,17,41,PERM60_ECL.INC,43744.4
35,10,14,4,PERM60_ECL.INC,42295.25
18,28,32,40,PERM60_ECL.INC,43706.26
21,26,2,42,PERM60_ECL.INC,43720.65
7,23,3,52,PERM60_ECL.INC,43733.84
19,16,23,14,PERM60_ECL.INC,41525.67
24,17,33,0,PERM60_ECL.INC,43740.36
47,9,12,5,PERM60_ECL.INC,39667.67
44,2,22,31,PERM60_ECL.INC,39702.4
23,16,25,43,PERM60_ECL.INC,43730.5
42,4,15,40,PERM60_ECL.INC,43709.14
8,33,31,3,PERM60_ECL.INC,43721.9
9,35,16,37,PERM60_ECL.INC,41569.32
50,5,56,10,PERM60_ECL.INC,29944.77
33,26,3,24,PERM60_ECL.INC,43726.27
20,15,15,34,PERM60_ECL.INC,43625.37
7,20,11,17,PERM60_ECL.INC,40381.29
34,7,53,15,PERM60_ECL.INC,43720.46
7,33,49,29,PERM60_ECL.INC,43726.11
53,27,13,10,PERM60_ECL.INC,43728.27
29,41,9,16,PERM60_ECL.INC,43716.64
8,42,30,7,PERM60_ECL.INC,43723.44
49,26,19,43,PERM60_ECL.INC,43746.64
24,50,10,47,PERM60_ECL.INC,43702.36
18,14,32,4,PERM60_ECL.INC,43732.8
9,36,24,8,PERM60_ECL.INC,43737.92
32,0,25,1,PERM60_ECL.INC,42000.76
39,36,42,37,PERM60_ECL.INC,38396.32
28,11,32,4,PERM60_ECL.INC,43735.11
24,23,53,18,PERM60_ECL.INC,43729.45
17,7,37,44,PERM60_ECL.INC,43727.76
46,5,27,6,PERM60_ECL.INC,40795.72
34,25,3,33,PERM60_ECL.INC,43717.57
43,44,53,19,PERM60_ECL.INC,42735.88
54,9,43,17,PERM60_ECL.INC,24615.85
7,29,13,13,PERM60_ECL.INC,43738.16
27,14,23,39,PERM60_ECL.INC,43747.11
3,13,19,6,PERM60_ECL.INC,43725.9
27,13,42,21,PERM60_ECL.INC,43742.39
25,4,12,16,PERM60_ECL.INC,43741.01
12,37,48,28,PERM60_ECL.INC,43720.55
28,44,47,24,PERM60_ECL.INC,43716
15,32,40,32,PERM60_ECL.INC,43711.38
32,2,38,34,PERM60_ECL.INC,43720.36
41,25,16,20,PERM60_ECL.INC,43561.38
35,33,23,39,PERM60_ECL.INC,43719.76
41,28,8,24,PERM60_ECL.INC,43724.79
24,29,37,5,PERM60_ECL.INC,43730.27
56,17,27,0,PERM60_ECL.INC,40760.41
41,7,40,0,PERM60_ECL.INC,41921.17
26,16,35,39,PERM60_ECL.INC,43746.73
18,46,15,57,PERM60_ECL.INC,43282.3
6,37,39,17,PERM60_ECL.INC,43723.93
15,30,25,43,PERM60_ECL.INC,43712.07
46,35,21,52,PERM60_ECL.INC,43714.82
34,29,20,13,PERM60_ECL.INC,43716.73
29,35,5,17,PERM60_ECL.INC,43745.34
17,11,21,27,PERM60_ECL.INC,37830.27
9,45,46,6,PERM60_ECL.INC,43710.87
0,20,39,32,PERM60_ECL.INC,39208.51
11,24,14,31,PERM60_ECL.INC,43583.75
14,28,30,29,PERM60_ECL.INC,43720
39,40,22,53,PERM60_ECL.INC,43726.54
52,24,31,26,PERM60_ECL.INC,43729.63
20,42,25,23,PERM60_ECL.INC,43737.23
33,12,33,18,PERM60_ECL.INC,41680.23
19,26,12,35,PERM60_ECL.INC,43715.78
8,31,32,0,PERM60_ECL.INC,43500.73
26,52,10,58,PERM60_ECL.INC,43713.62
49,24,27,27,PERM60_ECL.INC,43749.78
17,34,12,42,PERM60_ECL.INC,43717.02
22,23,5,41,PERM60_ECL.INC,43723.82
38,6,13,13,PERM60_ECL.INC,43726.93
53,18,16,46,PERM60_ECL.INC,40881.55
7,18,20,41,PERM60_ECL.INC,43726.37
14,6,24,3,PERM60_ECL.INC,43710.13
40,14,20,32,PERM60_ECL.INC,40231.15
27,35,15,19,PERM60_ECL.INC,43739.67
38,20,5,49,PERM60_ECL.INC,43736.21
10,29,26,5,PERM60_ECL.INC,43722.71
31,14,39,37,PERM60_ECL.INC,43731.28
19,52,53,25,PERM60_ECL.INC,43706.08
23,55,3,30,PERM60_ECL.INC,43699.89
48,31,29,11,PERM60_ECL.INC,43728.21
46,14,36,12,PERM60_ECL.INC,43088.22
16,50,37,16,PERM60_ECL.INC,42339.36
47,13,13,24,PERM60_ECL.INC,42311.41
54,5,3,31,PERM60_ECL.INC,33090.96
32,5,5,12,PERM60_ECL.INC,43727.12
25,29,38,20,PERM60_ECL.INC,43746.05
21,19,55,3,PERM60_ECL.INC,36629.94
44,31,23,33,PERM60_ECL.INC,43514.99
8,5,46,27,PERM60_ECL.INC,43589.06
9,55,6,16,PERM60_ECL.INC,43721.43
5,19,5,18,PERM60_ECL.INC,30248.82
43,33,23,43,PERM60_ECL.INC,43716.69
14,11,41,37,PERM60_ECL.INC,43621.46
40,46,50,7,PERM60_ECL.INC,43633.79
9,28,45,13,PERM60_ECL.INC,43726.25
57,4,16,35,PERM60_ECL.INC,35917.21
53,2,47,31,PERM60_ECL.INC,38209.12
41,21,39,23,PERM60_ECL.INC,37355.22
27,36,35,3,PERM60_ECL.INC,43727.27
22,51,22,38,PERM60_ECL.INC,43727.34
25,9,21,9,PERM60_ECL.INC,37883.57
19,33,15,43,PERM60_ECL.INC,43705.08
12,12,42,32,PERM60_ECL.INC,43658.52
32,37,31,19,PERM60_ECL.INC,43734.68
56,11,15,38,PERM60_ECL.INC,28232.7
53,14,19,43,PERM60_ECL.INC,35148.71
19,20,58,12,PERM60_ECL.INC,39031.14
6,7,2,43,PERM60_ECL.INC,43724.2
47,32,36,2,PERM60_ECL.INC,43729
36,23,46,15,PERM60_ECL.INC,43725.26
52,26,13,8,PERM60_ECL.INC,43730.47
39,3,19,13,PERM60_ECL.INC,43722.39
0,41,44,15,PERM60_ECL.INC,42145.38
45,8,38,38,PERM60_ECL.INC,41023.89
27,34,15,39,PERM60_ECL.INC,43744.45
44,31,26,50,PERM60_ECL.INC,43662.83
21,42,25,18,PERM60_ECL.INC,43738.17
23,39,42,32,PERM60_ECL.INC,43741.39
24,54,17,45,PERM60_ECL.INC,43696.2
25,14,40,12,PERM60_ECL.INC,43751.89
36,34,5,32,PERM60_ECL.INC,43711.95
38,23,34,37,PERM60_ECL.INC,43729.64
42,27,14,38,PERM60_ECL.INC,43720.6
33,16,10,6,PERM60_ECL.INC,43745.7
13,34,52,12,PERM60_ECL.INC,38144.53
42,26,9,9,PERM60_ECL.INC,43721.3
7,58,14,24,PERM60_ECL.INC,43714.86
16,56,37,25,PERM60_ECL.INC,43602.68
10,24,8,29,PERM60_ECL.INC,42243.06
44,5,45,25,PERM60_ECL.INC,41801.21
46,31,52,9,PERM60_ECL.INC,43731.09
31,44,30,0,PERM60_ECL.INC,43402.16
43,38,5,18,PERM60_ECL.INC,43723.87
23,28,10,35,PERM60_ECL.INC,43720.98
31,32,59,6,PERM60_ECL.INC,34975.07
25,30,32,11,PERM60_ECL.INC,43743.65
27,2,1,48,PERM60_ECL.INC,29128.7
22,11,4,54,PERM60_ECL.INC,43714.52
53,2,33,38,PERM60_ECL.INC,38669.66
9,5,52,3,PERM60_ECL.INC,40107.37
33,2,43,35,PERM60_ECL.INC,43616.79
38,40,4,45,PERM60_ECL.INC,43718.32
16,11,12,4,PERM60_ECL.INC,43422.85
34,40,24,27,PERM60_ECL.INC,43370.23
11,57,12,52,PERM60_ECL.INC,38156.06
14,3,24,30,PERM60_ECL.INC,39382.92
41,7,22,46,PERM60_ECL.INC,43366.71
13,30,27,41,PERM60_ECL.INC,43717.96
24,38,30,17,PERM60_ECL.INC,43740.67
15,19,17,14,PERM60_ECL.INC,42432.26
57,16,53,20,PERM60_ECL.INC,37931.77
21,31,33,44,PERM60_ECL.INC,43699.52
54,17,18,51,PERM60_ECL.INC,39676.88
46,22,21,18,PERM60_ECL.INC,43751.26
34,2,15,25,PERM60_ECL.INC,43261.89
29,53,13,8,PERM60_ECL.INC,43693.27
7,43,11,5,PERM60_ECL.INC,43728.69
50,13,17,12,PERM60_ECL.INC,37117.46
13,42,11,36,PERM60_ECL.INC,39865.3
40,46,9,27,PERM60_ECL.INC,43724.63
33,19,8,32,PERM60_ECL.INC,43730.65
2,17,5,43,PERM60_ECL.INC,43699.57
42,14,37,13,PERM60_ECL.INC,42556.02
17,52,17,36,PERM60_ECL.INC,43447.22
40,46,35,11,PERM60_ECL.INC,43722.88
20,3,36,10,PERM60_ECL.INC,43726.05
9,15,3,13,PERM60_ECL.INC,40866.25
38,30,50,19,PERM60_ECL.INC,43488.44
30,29,27,2,PERM60_ECL.INC,43717.38
23,2,37,0,PERM60_ECL.INC,43490.95
22,26,8,46,PERM60_ECL.INC,43721.11
10,37,38,0,PERM60_ECL.INC,42756.02
48,9,28,34,PERM60_ECL.INC,37624.66
37,8,18,4,PERM60_ECL.INC,43725.97
40,33,38,8,PERM60_ECL.INC,43726.31
14,14,44,5,PERM60_ECL.INC,43722.83
45,19,14,33,PERM60_ECL.INC,43620.24
28,4,5,33,PERM60_ECL.INC,43727.09
36,1,10,5,PERM60_ECL.INC,43722.56
30,0,35,47,PERM60_ECL.INC,43716.18
18,10,31,0,PERM60_ECL.INC,43615.04
37,5,38,6,PERM60_ECL.INC,32496.56
35,22,42,3,PERM60_ECL.INC,43634.19
3,34,28,8,PERM60_ECL.INC,43624.79
32,16,40,34,PERM60_ECL.INC,43746.96
27,17,23,5,PERM60_ECL.INC,43732.12
35,21,5,35,PERM60_ECL.INC,43733.27
39,47,19,22,PERM60_ECL.INC,36198.35
11,15,57,6,PERM60_ECL.INC,37500.15
21,16,2,26,PERM60_ECL.INC,43721.89
9,13,12,19,PERM60_ECL.INC,43066.77
2,26,29,35,PERM60_ECL.INC,43715.38
18,7,50,5,PERM60_ECL.INC,43736.34
37,9,8,19,PERM60_ECL.INC,43724.29
28,37,52,18,PERM60_ECL.INC,43667.5
31,28,20,48,PERM60_ECL.INC,43723.57
12,16,4,22,PERM60_ECL.INC,43722.66
15,40,49,17,PERM60_ECL.INC,43378.47
20,19,19,41,PERM60_ECL.INC,43717.39
19,15,7,21,PERM60_ECL.INC,43719.17
18,21,16,45,PERM60_ECL.INC,43714.52
9,17,37,38,PERM60_ECL.INC,43719.48
11,56,24,8,PERM60_ECL.INC,43718.54
3,14,45,17,PERM60_ECL.INC,43722.04
7,39,10,33,PERM60_ECL.INC,37796.84
23,13,42,12,PERM60_ECL.INC,43724.21
9,11,1,20,PERM60_ECL.INC,29115.44
29,27,49,24,PERM60_ECL.INC,43719.32
10,6,35,1,PERM60_ECL.INC,43714.22
38,29,6,36,PERM60_ECL.INC,43695.73
21,49,25,51,PERM60_ECL.INC,39456.18
18,22,21,11,PERM60_ECL.INC,43717.68
30,26,20,42,PERM60_ECL.INC,43712.83
19,35,39,17,PERM60_ECL.INC,43701.65
27,1,31,35,PERM60_ECL.INC,43738.3
11,13,32,38,PERM60_ECL.INC,43718.81
9,39,46,12,PERM60_ECL.INC,43726.19
19,47,25,27,PERM60_ECL.INC,43483.85
7,40,22,53,PERM60_ECL.INC,43741.46
10,10,28,23,PERM60_ECL.INC,43701.52
37,10,32,3,PERM60_ECL.INC,43726.68
8,40,25,51,PERM60_ECL.INC,43737.9
19,26,3,54,PERM60_ECL.INC,43533.77
39,41,21,45,PERM60_ECL.INC,43723.25
10,22,27,27,PERM60_ECL.INC,43268.49
39,35,8,16,PERM60_ECL.INC,43715.32
21,44,55,23,PERM60_ECL.INC,40396.75
24,24,4,53,PERM60_ECL.INC,43685.06
26,50,17,11,PERM60_ECL.INC,43707.02
54,19,23,44,PERM60_ECL.INC,41789.26
49,31,34,3,PERM60_ECL.INC,43717.56
35,29,39,32,PERM60_ECL.INC,41071.7
1,24,33,39,PERM60_ECL.INC,43710.25
16,34,27,8,PERM60_ECL.INC,43713.86
13,18,8,16,PERM60_ECL.INC,41445.95
54,7,38,45,PERM60_ECL.INC,28811.58
50,16,34,9,PERM60_ECL.INC,40853.39
12,41,15,11,PERM60_ECL.INC,43736.52
11,48,25,20,PERM60_ECL.INC,43714.49
7,34,44,12,PERM60_ECL.INC,43729.69
6,54,45,31,PERM60_ECL.INC,43589.81
12,56,46,24,PERM60_ECL.INC,43706.64
28,11,53,13,PERM60_ECL.INC,43734.78
30,31,25,25,PERM60_ECL.INC,42361.04
24,15,12,26,PERM60_ECL.INC,43742.64
30,42,34,2,PERM60_ECL.INC,43721.44
31,8,29,31,PERM60_ECL.INC,43723.32
28,2,11,59,PERM60_ECL.INC,29128.42
35,17,54,8,PERM60_ECL.INC,43746.29
3,50,44,4,PERM60_ECL.INC,43527.62
6,23,27,30,PERM60_ECL.INC,43701.87
9,51,23,4,PERM60_ECL.INC,43700.54
19,54,1,31,PERM60_ECL.INC,43551.79
31,32,3,37,PERM60_ECL.INC,43716.5
30,19,3,16,PERM60_ECL.INC,43729.95
12,13,35,46,PERM60_ECL.INC,43712.64
39,10,33,7,PERM60_ECL.INC,43500.25
23,52,27,27,PERM60_ECL.INC,43366.12
3,42,22,48,PERM60_ECL.INC,43719.84
44,32,46,17,PERM60_ECL.INC,43728.2
29,0,7,32,PERM60_ECL.INC,43733.48
36,7,14,41,PERM60_ECL.INC,43726.83
11,46,56,11,PERM60_ECL.INC,37801.43
25,37,33,18,PERM60_ECL.INC,43739.83
46,14,27,11,PERM60_ECL.INC,43125.68
25,9,18,9,PERM60_ECL.INC,41526.2
3,49,29,42,PERM60_ECL.INC,43717.76
49,22,24,15,PERM60_ECL.INC,43743.34
10,25,19,7,PERM60_ECL.INC,43711.58
55,12,25,38,PERM60_ECL.INC,30392.67
34,39,0,26,PERM60_ECL.INC,37719.76
43,6,53,29,PERM60_ECL.INC,42694.38
21,1,41,5,PERM60_ECL.INC,43481.49
24,9,34,5,PERM60_ECL.INC,43744.61
13,49,20,37,PERM60_ECL.INC,43464.81
1,34,28,36,PERM60_ECL.INC,43714.45
13,24,23,48,PERM60_ECL.INC,43707.19
40,8,24,7,PERM60_ECL.INC,43731.34
48,34,13,18,PERM60_ECL.INC,43697.53
24,42,14,26,PERM60_ECL.INC,43524.46
10,55,54,3,PERM60_ECL.INC,38896.49
41,45,36,13,PERM60_ECL.INC,43707.34
46,22,21,34,PERM60_ECL.INC,43735.12
52,22,5,42,PERM60_ECL.INC,43714.01
34,28,35,31,PERM60_ECL.INC,38677.76
35,46,32,40,PERM60_ECL.INC,40967.18
2,42,13,28,PERM60_ECL.INC,43622.6
18,3,10,56,PERM60_ECL.INC,43733.39
29,17,23,51,PERM60_ECL.INC,43744.58
7,25,9,52,PERM60_ECL.INC,43738.2
33,31,42,14,PERM60_ECL.INC,43718.93
33,19,19,37,PERM60_ECL.INC,43669.96
31,3,41,41,PERM60_ECL.INC,43713.11
21,50,5,11,PERM60_ECL.INC,43733.02
33,36,18,49,PERM60_ECL.INC,43729.16
4,20,21,32,PERM60_ECL.INC,40991.82
17,2,6,34,PERM60_ECL.INC,43729.07
49,32,6,10,PERM60_ECL.INC,43723.14
16,37,0,26,PERM60_ECL.INC,34865.45
42,30,24,3,PERM60_ECL.INC,43722.03
9,49,19,9,PERM60_ECL.INC,43702.71
28,12,26,50,PERM60_ECL.INC,43665.4
19,12,8,52,PERM60_ECL.INC,43491.55
29,15,51,29,PERM60_ECL.INC,43746.5
24,23,18,6,PERM60_ECL.INC,43732.48
4,38,21,51,PERM60_ECL.INC,43721.76
6,47,55,20,PERM60_ECL.INC,41590.32
31,2,29,32,PERM60_ECL.INC,43712.19
39,1,28,8,PERM60_ECL.INC,43550.17
30,50,31,45,PERM60_ECL.INC,41175.57
5,39,41,20,PERM60_ECL.INC,43717.62
14,51,33,2,PERM60_ECL.INC,43130.92
43,42,39,32,PERM60_ECL.INC,43714.25
26,12,9,49,PERM60_ECL.INC,43740.37
34,15,26,13,PERM60_ECL.INC,43607.55
32,30,33,20,PERM60_ECL.INC,43720.32
8,11,18,2,PERM60_ECL.INC,43716.29
53,23,34,28,PERM60_ECL.INC,43717.03
2,27,1,39,PERM60_ECL.INC,43716.46
57,5,34,33,PERM60_ECL.INC,34000.92
11,22,15,29,PERM60_ECL.INC,42599.34
47,19,18,9,PERM60_ECL.INC,43749.56
14,36,37,16,PERM60_ECL.INC,43711.36
47,7,52,29,PERM60_ECL.INC,39105.29
20,40,22,19,PERM60_ECL.INC,43342.8
47,10,24,35,PERM60_ECL.INC,40031.83
48,33,50,32,PERM60_ECL.INC,36285.82
0,28,42,38,PERM60_ECL.INC,42991.02
42,2,12,25,PERM60_ECL.INC,43719.25
47,3,19,18,PERM60_ECL.INC,41243.43
9,6,6,16,PERM60_ECL.INC,43599.05
21,4,8,23,PERM60_ECL.INC,43722.7
29,36,6,52,PERM60_ECL.INC,43742.45
8,26,27,30,PERM60_ECL.INC,43569.16
15,22,15,5,PERM60_ECL.INC,43684.67
9,30,2,28,PERM60_ECL.INC,42714.77
19,48,34,27,PERM60_ECL.INC,43736.53
43,9,34,37,PERM60_ECL.INC,42916.57
35,20,43,21,PERM60_ECL.INC,42123.41
8,7,57,17,PERM60_ECL.INC,36035.38
37,41,14,25,PERM60_ECL.INC,43633.76
13,4,57,18,PERM60_ECL.INC,34693.51
8,27,13,37,PERM60_ECL.INC,43558.91
52,2,33,48,PERM60_ECL.INC,38660.92
3,14,25,44,PERM60_ECL.INC,43725.34
39,1,18,56,PERM60_ECL.INC,43500.3
22,37,25,3,PERM60_ECL.INC,43724.3
17,47,23,31,PERM60_ECL.INC,42938.6
5,24,12,25,PERM60_ECL.INC,42811.23
31,3,5,37,PERM60_ECL.INC,43713.4
34,30,21,30,PERM60_ECL.INC,35682.17
13,32,24,45,PERM60_ECL.INC,43710.78
22,30,48,21,PERM60_ECL.INC,43714.07
26,5,31,9,PERM60_ECL.INC,42125.45
12,13,37,33,PERM60_ECL.INC,43491.72
47,15,28,42,PERM60_ECL.INC,43301.71
49,26,4,17,PERM60_ECL.INC,43746.66
24,22,12,28,PERM60_ECL.INC,43740.8
33,1,43,18,PERM60_ECL.INC,43711.72
10,36,22,28,PERM60_ECL.INC,39017.68
35,28,27,41,PERM60_ECL.INC,43709.27
53,3,21,30,PERM60_ECL.INC,25607.1
26,20,38,12,PERM60_ECL.INC,43748.45
16,36,36,48,PERM60_ECL.INC,43206.37
33,12,46,29,PERM60_ECL.INC,43734.34
38,38,40,19,PERM60_ECL.INC,43714.02
39,18,15,48,PERM60_ECL.INC,43741.97
12,34,37,33,PERM60_ECL.INC,43474.71
48,6,24,27,PERM60_ECL.INC,36198.48
52,24,4,47,PERM60_ECL.INC,43725.96
50,21,17,27,PERM60_ECL.INC,40140.21
7,10,21,8,PERM60_ECL.INC,43718.81
49,33,2,43,PERM60_ECL.INC,43717.81
35,30,14,28,PERM60_ECL.INC,42840.51
20,34,12,29,PERM60_ECL.INC,43699.38
37,9,37,35,PERM60_ECL.INC,43457.05
50,24,2,31,PERM60_ECL.INC,43741.96
49,32,4,22,PERM60_ECL.INC,43723.23
44,38,22,4,PERM60_ECL.INC,43720.89
22,39,39,8,PERM60_ECL.INC,43737.21
55,2,46,15,PERM60_ECL.INC,37911.52
49,28,25,23,PERM60_ECL.INC,43746.74
13,50,44,26,PERM60_ECL.INC,43731
26,44,9,59,PERM60_ECL.INC,43722.32
50,14,48,34,PERM60_ECL.INC,36033.33
40,32,11,25,PERM60_ECL.INC,43726.16
16,17,12,48,PERM60_ECL.INC,43712.4
35,23,19,5,PERM60_ECL.INC,43725.3
47,38,15,33,PERM60_ECL.INC,43211.09
15,35,25,2,PERM60_ECL.INC,43711.52
5,44,41,30,PERM60_ECL.INC,43726.62
56,5,8,57,PERM60_ECL.INC,34234.07
17,20,38,7,PERM60_ECL.INC,43716.85
16,24,1,44,PERM60_ECL.INC,43714.73
23,46,56,15,PERM60_ECL.INC,36964.79
41,2,28,10,PERM60_ECL.INC,43724.68
28,23,51,29,PERM60_ECL.INC,43725.14
32,40,25,14,PERM60_ECL.INC,43739.4
28,41,4,12,PERM60_ECL.INC,43728.25
18,20,40,25,PERM60_ECL.INC,43718.2
46,38,19,19,PERM60_ECL.INC,43701.58
12,47,45,27,PERM60_ECL.INC,43475.38
46,8,34,30,PERM60_ECL.INC,40284.85
19,10,18,30,PERM60_ECL.INC,38370.06
13,21,40,13,PERM60_ECL.INC,43713.83
43,19,13,7,PERM60_ECL.INC,43747.56
55,23,7,9,PERM60_ECL.INC,43703.81
17,45,11,22,PERM60_ECL.INC,43743.22
27,3,16,34,PERM60_ECL.INC,43595.54
5,52,41,5,PERM60_ECL.INC,43077
7,9,49,10,PERM60_ECL.INC,43631.62
42,2,39,23,PERM60_ECL.INC,43720.43
32,36,56,17,PERM60_ECL.INC,40417.77
16,20,25,27,PERM60_ECL.INC,42633.49
11,15,19,6,PERM60_ECL.INC,43717.27
24,50,35,9,PERM60_ECL.INC,43186.86
36,33,15,10,PERM60_ECL.INC,43211.29
14,44,54,5,PERM60_ECL.INC,42016.53
26,4,27,8,PERM60_ECL.INC,35282.45
38,44,9,12,PERM60_ECL.INC,43731.82
38,32,40,8,PERM60_ECL.INC,43719.35
59,4,22,24,PERM60_ECL.INC,32743.14
44,14,32,38,PERM60_ECL.INC,43641.03
5,48,22,11,PERM60_ECL.INC,43710.54
10,30,34,23,PERM60_ECL.INC,43509.03
58,12,5,57,PERM60_ECL.INC,31064.43
22,42,18,22,PERM60_ECL.INC,43684.93
7,41,6,56,PERM60_ECL.INC,43742.49
11,4,47,32,PERM60_ECL.INC,43701.51
50,17,52,27,PERM60_ECL.INC,42663.89
35,42,56,12,PERM60_ECL.INC,43206.24
41,13,38,24,PERM60_ECL.INC,43730.99
19,27,18,11,PERM60_ECL.INC,43707.81
46,14,50,16,PERM60_ECL.INC,36223.65
32,47,26,49,PERM60_ECL.INC,43241.68
12,38,1,40,PERM60_ECL.INC,43738.38
36,12,50,24,PERM60_ECL.INC,43726.07
49,13,23,23,PERM60_ECL.INC,38522.07
47,20,16,21,PERM60_ECL.INC,43746.73
9,38,56,16,PERM60_ECL.INC,39931.87
40,25,59,8,PERM60_ECL.INC,37236.02
41,10,33,7,PERM60_ECL.INC,43647.41
27,19,22,31,PERM60_ECL.INC,41363.24
0,27,54,11,PERM60_ECL.INC,35060.4
40,20,51,16,PERM60_ECL.INC,43743.27
7,15,13,47,PERM60_ECL.INC,43721.95
22,53,11,17,PERM60_ECL.INC,43725.8
1,39,39,28,PERM60_ECL.INC,43549.91
4,32,27,38,PERM60_ECL.INC,43443.57
30,2,3,24,PERM60_ECL.INC,43725.12
12,45,28,21,PERM60_ECL.INC,43712.21
31,20,20,15,PERM60_ECL.INC,43726.08
17,23,19,5,PERM60_ECL.INC,43716.7
40,27,24,19,PERM60_ECL.INC,43722.39
14,42,14,27,PERM60_ECL.INC,43669
46,25,41,37,PERM60_ECL.INC,43745.6
38,26,19,3,PERM60_ECL.INC,43718.45
10,40,27,39,PERM60_ECL.INC,43731.83
1,38,19,4,PERM60_ECL.INC,43709.28
9,47,35,41,PERM60_ECL.INC,43718.27
30,47,34,10,PERM60_ECL.INC,43392.67
27,50,4,25,PERM60_ECL.INC,43704.99
15,22,22,36,PERM60_ECL.INC,43710.8
8,18,34,31,PERM60_ECL.INC,43718.87
13,43,11,24,PERM60_ECL.INC,43737.29
32,38,35,31,PERM60_ECL.INC,43365.69
28,11,3,54,PERM60_ECL.INC,43687.18
47,8,8,49,PERM60_ECL.INC,38178.78
25,27,3,38,PERM60_ECL.INC,43749.32
24,17,28,51,PERM60_ECL.INC,42276.98
27,52,32,11,PERM60_ECL.INC,43704.66
16,29,20,38,PERM60_ECL.INC,43709.95
47,10,27,3,PERM60_ECL.INC,39996.94
5,16,40,39,PERM60_ECL.INC,43731.93
3,22,38,37,PERM60_ECL.INC,43657.6
35,23,31,26,PERM60_ECL.INC,42236.31
37,9,10,16,PERM60_ECL.INC,43724.5
27,54,9,27,PERM60_ECL.INC,43699.96
22,22,16,4,PERM60_ECL.INC,43714.2
40,14,45,31,PERM60_ECL.INC,43735.3
28,50,16,45,PERM60_ECL.INC,43693.91
35,1,1,31,PERM60_ECL.INC,43461.73
45,27,48,27,PERM60_ECL.INC,38506.05
10,19,30,19,PERM60_ECL.INC,43717.89
29,20,32,47,PERM60_ECL.INC,43685.96
47,6,17,5,PERM60_ECL.INC,40188.62
29,34,16,44,PERM60_ECL.INC,43746.69
8,36,27,35,PERM60_ECL.INC,43739.31
