X1,Y1,X2,Y2,Perm,COP
31,6,18,19,PERM60_ECL.INC,14463.56
12,33,26,45,PERM60_ECL.INC,14478.09
1,44,42,25,PERM60_ECL.INC,14457.65
38,28,46,16,PERM60_ECL.INC,14459.35
21,49,31,34,PERM60_ECL.INC,14493.68
19,40,27,32,PERM60_ECL.INC,14485.05
45,3,23,4,PERM60_ECL.INC,14490.29
0,30,11,59,PERM60_ECL.INC,52.53515
26,34,18,2,PERM60_ECL.INC,14501.74
49,22,36,25,PERM60_ECL.INC,14496.32
15,53,29,11,PERM60_ECL.INC,14450.6
50,24,16,57,PERM60_ECL.INC,14336.37
25,46,51,5,PERM60_ECL.INC,14462.25
23,23,55,15,PERM60_ECL.INC,14295.92
14,20,29,10,PERM60_ECL.INC,14450.7
49,35,24,52,PERM60_ECL.INC,14056.1
5,20,0,28,PERM60_ECL.INC,13406.19
21,42,46,16,PERM60_ECL.INC,14496.83
51,15,4,28,PERM60_ECL.INC,14396.55
26,42,11,26,PERM60_ECL.INC,14480.28
19,33,25,17,PERM60_ECL.INC,14457.83
3,36,37,19,PERM60_ECL.INC,14469.38
15,22,21,27,PERM60_ECL.INC,14466.21
45,24,18,42,PERM60_ECL.INC,14492.01
16,5,39,36,PERM60_ECL.INC,14478.37
20,41,49,27,PERM60_ECL.INC,14497.47
25,7,16,21,PERM60_ECL.INC,14488.68
5,33,28,26,PERM60_ECL.INC,14465.3
26,40,12,24,PERM60_ECL.INC,14485.61
5,49,35,41,PERM60_ECL.INC,14473.34
14,43,2,48,PERM60_ECL.INC,14506.2
1,24,40,37,PERM60_ECL.INC,14419.72
46,5,3,36,PERM60_ECL.INC,14487.71
11,54,29,11,PERM60_ECL.INC,14487.84
15,47,15,14,PERM60_ECL.INC,14497.4
42,26,0,25,PERM60_ECL.INC,49.1828
10,37,9,49,PERM60_ECL.INC,14496.97
10,18,36,28,PERM60_ECL.INC,14282.76
28,40,37,22,PERM60_ECL.INC,14484.79
35,19,14,17,PERM60_ECL.INC,14500
47,26,6,59,PERM60_ECL.INC,14411.43
4,56,50,11,PERM60_ECL.INC,11445.32
16,23,25,15,PERM60_ECL.INC,14472.33
20,8,4,47,PERM60_ECL.INC,14498.16
38,27,39,1,PERM60_ECL.INC,14110.71
3,40,6,28,PERM60_ECL.INC,14471.95
2,46,6,49,PERM60_ECL.INC,10149.49
25,44,14,48,PERM60_ECL.INC,14483.96
39,40,25,8,PERM60_ECL.INC,14480.29
18,6,26,34,PERM60_ECL.INC,14496.15
31,7,37,36,PERM60_ECL.INC,14472.71
7,48,25,22,PERM60_ECL.INC,14452.62
22,3,27,26,PERM60_ECL.INC,14480.16
16,19,22,14,PERM60_ECL.INC,14451.28
5,49,38,7,PERM60_ECL.INC,14466.4
2,14,47,35,PERM60_ECL.INC,0
30,7,18,44,PERM60_ECL.INC,14479.17
44,41,5,25,PERM60_ECL.INC,14451.78
32,41,30,8,PERM60_ECL.INC,14495.48
41,11,33,33,PERM60_ECL.INC,14458.45
1,42,5,54,PERM60_ECL.INC,14437.03
38,37,16,29,PERM60_ECL.INC,14450.7
0,22,22,1,PERM60_ECL.INC,0
51,3,4,57,PERM60_ECL.INC,10980.32
18,17,29,29,PERM60_ECL.INC,14473.64
38,18,48,2,PERM60_ECL.INC,14501.77
25,24,28,24,PERM60_ECL.INC,5927.12
11,12,1,39,PERM60_ECL.INC,14460.64
32,2,34,20,PERM60_ECL.INC,14471.93
15,19,7,26,PERM60_ECL.INC,14463.92
18,56,19,11,PERM60_ECL.INC,14460.4
44,29,22,22,PERM60_ECL.INC,14467.97
35,29,11,25,PERM60_ECL.INC,14463.95
42,29,29,48,PERM60_ECL.INC,14439.76
13,43,18,24,PERM60_ECL.INC,14498
46,29,43,39,PERM60_ECL.INC,14473.66
12,37,24,26,PERM60_ECL.INC,14485.48
49,33,38,41,PERM60_ECL.INC,14465.09
24,52,40,28,PERM60_ECL.INC,14414.32
29,6,15,33,PERM60_ECL.INC,14454.55
3,22,13,3,PERM60_ECL.INC,13907.6
14,25,32,47,PERM60_ECL.INC,14467.4
6,28,20,55,PERM60_ECL.INC,14476.61
20,39,41,39,PERM60_ECL.INC,14489.32
17,48,11,49,PERM60_ECL.INC,11671.93
38,44,40,13,PERM60_ECL.INC,14490.42
34,44,15,17,PERM60_ECL.INC,14466.04
43,43,18,26,PERM60_ECL.INC,14376.49
10,31,14,38,PERM60_ECL.INC,14389.79
39,15,28,48,PERM60_ECL.INC,14419.5
39,6,4,52,PERM60_ECL.INC,14472.69
13,28,22,22,PERM60_ECL.INC,14468.15
6,37,15,45,PERM60_ECL.INC,14494.48
47,13,36,9,PERM60_ECL.INC,14485.97
8,46,18,20,PERM60_ECL.INC,14475.55
34,19,2,39,PERM60_ECL.INC,14494.54
12,19,33,1,PERM60_ECL.INC,14463.08
28,33,22,55,PERM60_ECL.INC,14505.9
17,23,5,18,PERM60_ECL.INC,14479.9
33,27,30,24,PERM60_ECL.INC,10372.71
40,15,45,16,PERM60_ECL.INC,13356.79
45,40,38,1,PERM60_ECL.INC,10295.04
41,44,1,35,PERM60_ECL.INC,14458.76
34,47,53,11,PERM60_ECL.INC,14380.32
34,29,25,33,PERM60_ECL.INC,14469.73
9,10,53,14,PERM60_ECL.INC,14471.92
40,45,18,8,PERM60_ECL.INC,14484.15
1,28,54,13,PERM60_ECL.INC,13513.31
41,25,0,26,PERM60_ECL.INC,7348.173
29,4,34,1,PERM60_ECL.INC,12477.17
27,46,11,34,PERM60_ECL.INC,14468.73
42,42,54,27,PERM60_ECL.INC,14015.73
23,44,8,24,PERM60_ECL.INC,14459.28
39,9,20,46,PERM60_ECL.INC,14474.92
50,30,4,31,PERM60_ECL.INC,14488.13
56,6,9,7,PERM60_ECL.INC,14341.33
26,40,24,37,PERM60_ECL.INC,9315.428
25,49,22,32,PERM60_ECL.INC,14462.71
30,12,11,23,PERM60_ECL.INC,14484.99
17,21,2,16,PERM60_ECL.INC,14389.43
48,17,28,53,PERM60_ECL.INC,14372.13
21,36,35,1,PERM60_ECL.INC,14462.02
12,3,13,10,PERM60_ECL.INC,9892.076
25,14,14,9,PERM60_ECL.INC,14509.24
35,4,49,6,PERM60_ECL.INC,14473.32
0,33,21,29,PERM60_ECL.INC,14386.62
50,27,26,44,PERM60_ECL.INC,14495.97
23,10,46,19,PERM60_ECL.INC,14498.4
20,12,47,27,PERM60_ECL.INC,14479.69
31,42,26,49,PERM60_ECL.INC,14487.46
54,8,23,27,PERM60_ECL.INC,14459.58
3,35,5,49,PERM60_ECL.INC,14485.79
44,18,17,44,PERM60_ECL.INC,14490.9
20,10,28,16,PERM60_ECL.INC,14281.9
36,15,52,16,PERM60_ECL.INC,14496.67
29,50,28,16,PERM60_ECL.INC,14446.22
23,36,58,10,PERM60_ECL.INC,14494.05
19,51,16,5,PERM60_ECL.INC,14491.38
28,33,18,52,PERM60_ECL.INC,14505.75
27,38,42,42,PERM60_ECL.INC,14402.86
19,20,18,16,PERM60_ECL.INC,10244.36
11,26,49,9,PERM60_ECL.INC,14466.64
8,51,15,3,PERM60_ECL.INC,14198.06
10,25,19,27,PERM60_ECL.INC,14469.56
20,27,29,6,PERM60_ECL.INC,14482.32
17,41,58,12,PERM60_ECL.INC,14477.52
48,13,45,31,PERM60_ECL.INC,14455.9
38,47,16,34,PERM60_ECL.INC,14471.3
4,29,36,40,PERM60_ECL.INC,14453.41
45,6,19,4,PERM60_ECL.INC,14493.72
1,46,13,56,PERM60_ECL.INC,14473.42
2,22,43,40,PERM60_ECL.INC,14471.46
36,11,25,42,PERM60_ECL.INC,14450.41
6,13,25,43,PERM60_ECL.INC,14458.75
25,7,39,30,PERM60_ECL.INC,14500.16
13,11,31,51,PERM60_ECL.INC,14054.18
45,30,11,46,PERM60_ECL.INC,14337.38
0,44,14,12,PERM60_ECL.INC,0
7,48,21,33,PERM60_ECL.INC,14403.13
3,40,35,25,PERM60_ECL.INC,14460.39
29,26,21,2,PERM60_ECL.INC,14479.71
1,37,23,22,PERM60_ECL.INC,14460.35
8,5,56,12,PERM60_ECL.INC,14456.94
1,46,45,31,PERM60_ECL.INC,14480.4
41,23,22,53,PERM60_ECL.INC,14474.13
37,25,41,20,PERM60_ECL.INC,14070.2
58,6,27,48,PERM60_ECL.INC,12674.63
30,4,22,40,PERM60_ECL.INC,14480.59
41,0,34,38,PERM60_ECL.INC,14419.6
17,38,43,11,PERM60_ECL.INC,14434.93
17,40,25,50,PERM60_ECL.INC,14488.79
42,12,8,14,PERM60_ECL.INC,14453.17
31,45,37,22,PERM60_ECL.INC,14449.85
11,9,38,5,PERM60_ECL.INC,14453.69
43,14,4,43,PERM60_ECL.INC,14464.79
15,47,7,21,PERM60_ECL.INC,14499.5
18,36,51,32,PERM60_ECL.INC,14467.02
14,50,10,9,PERM60_ECL.INC,14492.3
4,34,11,18,PERM60_ECL.INC,14478.7
8,17,15,34,PERM60_ECL.INC,14488.25
49,4,25,34,PERM60_ECL.INC,14444.3
34,47,2,45,PERM60_ECL.INC,14463.29
36,6,36,46,PERM60_ECL.INC,14475.38
31,23,5,47,PERM60_ECL.INC,14449.86
21,33,27,53,PERM60_ECL.INC,14460.34
29,47,46,22,PERM60_ECL.INC,14469.48
15,50,23,6,PERM60_ECL.INC,14462.25
16,44,11,23,PERM60_ECL.INC,14502.2
33,20,21,16,PERM60_ECL.INC,14487.78
0,32,37,40,PERM60_ECL.INC,14440.6
41,2,31,30,PERM60_ECL.INC,14464.58
31,42,8,36,PERM60_ECL.INC,14483.25
46,28,41,37,PERM60_ECL.INC,14464.88
35,7,48,7,PERM60_ECL.INC,14473.19
19,38,32,16,PERM60_ECL.INC,14458.81
20,50,40,42,PERM60_ECL.INC,14496.41
26,43,13,30,PERM60_ECL.INC,14472.88
50,14,49,20,PERM60_ECL.INC,14048.8
50,33,45,1,PERM60_ECL.INC,14491.75
14,7,32,37,PERM60_ECL.INC,14460.61
16,26,43,17,PERM60_ECL.INC,14471.99
2,34,27,47,PERM60_ECL.INC,14436.38
23,30,31,44,PERM60_ECL.INC,14458.44
41,39,24,44,PERM60_ECL.INC,14474.15
25,4,43,37,PERM60_ECL.INC,14493.67
39,34,49,30,PERM60_ECL.INC,14475.68
31,36,18,4,PERM60_ECL.INC,14492.77
52,4,20,9,PERM60_ECL.INC,14463.31
52,23,15,28,PERM60_ECL.INC,14458.98
53,23,36,43,PERM60_ECL.INC,14452.1
25,41,5,36,PERM60_ECL.INC,14482.27
41,19,29,20,PERM60_ECL.INC,14496.33
44,19,17,22,PERM60_ECL.INC,14497.49
2,41,47,1,PERM60_ECL.INC,14454.29
4,57,15,18,PERM60_ECL.INC,11246.83
48,19,19,50,PERM60_ECL.INC,14482.69
39,19,37,32,PERM60_ECL.INC,14498.75
7,43,23,43,PERM60_ECL.INC,14494.84
58,3,32,26,PERM60_ECL.INC,0
22,12,8,20,PERM60_ECL.INC,14498.7
7,58,27,49,PERM60_ECL.INC,14363.4
40,20,15,52,PERM60_ECL.INC,14461.63
39,40,12,57,PERM60_ECL.INC,14431.15
25,17,9,57,PERM60_ECL.INC,14500.43
9,9,8,26,PERM60_ECL.INC,14469.69
30,16,35,4,PERM60_ECL.INC,14505.13
49,19,17,28,PERM60_ECL.INC,14458.46
19,8,18,15,PERM60_ECL.INC,13321.24
14,53,39,9,PERM60_ECL.INC,14452.61
3,55,18,48,PERM60_ECL.INC,14452.05
41,38,0,35,PERM60_ECL.INC,14434.47
11,40,55,20,PERM60_ECL.INC,14492
56,4,12,51,PERM60_ECL.INC,14441.61
27,11,28,6,PERM60_ECL.INC,11702.19
16,53,14,48,PERM60_ECL.INC,13587.67
24,2,38,0,PERM60_ECL.INC,14403.92
22,4,49,35,PERM60_ECL.INC,14284.17
40,33,27,2,PERM60_ECL.INC,14479.91
26,16,9,52,PERM60_ECL.INC,14500.33
30,28,37,18,PERM60_ECL.INC,14471.39
24,5,22,23,PERM60_ECL.INC,14484.95
45,32,2,50,PERM60_ECL.INC,14462.16
24,20,2,16,PERM60_ECL.INC,14456.74
31,14,31,4,PERM60_ECL.INC,14490.22
0,37,20,42,PERM60_ECL.INC,14459.04
7,21,42,9,PERM60_ECL.INC,14489.42
7,15,37,12,PERM60_ECL.INC,14477.34
33,34,56,20,PERM60_ECL.INC,13419.34
34,17,26,22,PERM60_ECL.INC,14502.73
4,53,22,4,PERM60_ECL.INC,14422.7
12,29,17,3,PERM60_ECL.INC,14469.4
32,40,43,39,PERM60_ECL.INC,14505.04
5,32,44,42,PERM60_ECL.INC,14299.39
30,17,1,18,PERM60_ECL.INC,49.20587
0,21,21,21,PERM60_ECL.INC,0
21,36,24,11,PERM60_ECL.INC,14463.43
7,55,10,6,PERM60_ECL.INC,14409.67
38,33,2,31,PERM60_ECL.INC,14452.79
54,2,28,52,PERM60_ECL.INC,0
6,24,26,32,PERM60_ECL.INC,14498.65
49,30,32,29,PERM60_ECL.INC,14477.26
55,7,25,47,PERM60_ECL.INC,14380.45
30,6,18,11,PERM60_ECL.INC,14480.56
50,12,21,42,PERM60_ECL.INC,14469.46
35,25,52,3,PERM60_ECL.INC,14472.44
51,20,12,53,PERM60_ECL.INC,14470.97
2,29,35,44,PERM60_ECL.INC,14458.88
14,9,8,35,PERM60_ECL.INC,14473.03
1,26,54,5,PERM60_ECL.INC,14400.75
11,28,3,32,PERM60_ECL.INC,14462.8
10,17,7,58,PERM60_ECL.INC,14475.37
46,5,34,31,PERM60_ECL.INC,14492.31
42,33,17,49,PERM60_ECL.INC,14459.11
26,43,13,47,PERM60_ECL.INC,14476
11,32,19,42,PERM60_ECL.INC,14487.77
47,34,5,55,PERM60_ECL.INC,11808.81
25,38,27,19,PERM60_ECL.INC,14497.68
33,47,31,29,PERM60_ECL.INC,14466.17
14,10,31,43,PERM60_ECL.INC,14425.27
55,22,32,8,PERM60_ECL.INC,14455.4
24,46,13,32,PERM60_ECL.INC,14479.37
4,30,14,17,PERM60_ECL.INC,14470.33
36,27,29,29,PERM60_ECL.INC,14461.19
14,39,22,42,PERM60_ECL.INC,14471.31
15,55,24,24,PERM60_ECL.INC,14431.84
7,57,5,37,PERM60_ECL.INC,14473.58
20,38,48,28,PERM60_ECL.INC,14473.75
38,19,17,45,PERM60_ECL.INC,14495.03
17,6,23,35,PERM60_ECL.INC,14487.86
32,0,38,27,PERM60_ECL.INC,14415.58
52,25,29,28,PERM60_ECL.INC,14479.71
33,14,14,10,PERM60_ECL.INC,14490.14
5,21,41,14,PERM60_ECL.INC,14492.05
29,9,21,31,PERM60_ECL.INC,14399.6
51,22,3,38,PERM60_ECL.INC,14475.94
8,26,2,44,PERM60_ECL.INC,14489.72
11,10,41,13,PERM60_ECL.INC,14442.58
42,1,38,25,PERM60_ECL.INC,14424.85
16,11,32,30,PERM60_ECL.INC,14434.28
52,8,49,35,PERM60_ECL.INC,14273.02
26,26,35,21,PERM60_ECL.INC,14508.16
13,21,32,15,PERM60_ECL.INC,14473.82
10,52,21,9,PERM60_ECL.INC,14478.97
7,35,25,43,PERM60_ECL.INC,14496.61
34,1,41,45,PERM60_ECL.INC,14463.55
22,19,10,52,PERM60_ECL.INC,14434.03
52,6,50,11,PERM60_ECL.INC,12849.57
13,55,24,43,PERM60_ECL.INC,14453.96
10,37,49,34,PERM60_ECL.INC,14486.51
28,30,34,24,PERM60_ECL.INC,14499.71
9,27,3,25,PERM60_ECL.INC,11865.78
19,38,54,4,PERM60_ECL.INC,14414.07
48,27,33,4,PERM60_ECL.INC,14494.55
25,44,35,9,PERM60_ECL.INC,14461.77
7,36,4,31,PERM60_ECL.INC,12878.92
13,23,28,38,PERM60_ECL.INC,14468.28
32,41,7,24,PERM60_ECL.INC,14496.12
25,9,21,33,PERM60_ECL.INC,14498.18
19,16,35,25,PERM60_ECL.INC,14479.19
55,2,12,41,PERM60_ECL.INC,0
40,21,48,34,PERM60_ECL.INC,14144.58
36,34,34,44,PERM60_ECL.INC,14463.3
11,23,26,41,PERM60_ECL.INC,14477.88
42,33,22,39,PERM60_ECL.INC,14460.65
14,40,2,34,PERM60_ECL.INC,14491.69
54,7,34,46,PERM60_ECL.INC,14439.7
11,23,32,36,PERM60_ECL.INC,14477.05
8,50,45,27,PERM60_ECL.INC,14417.39
7,53,32,11,PERM60_ECL.INC,14382.03
28,41,23,27,PERM60_ECL.INC,14490.23
31,46,15,41,PERM60_ECL.INC,14462.11
19,29,46,30,PERM60_ECL.INC,14477.6
0,44,47,17,PERM60_ECL.INC,0
26,8,52,10,PERM60_ECL.INC,14457.33
54,8,8,15,PERM60_ECL.INC,14457.77
19,43,27,16,PERM60_ECL.INC,14497.93
46,32,7,42,PERM60_ECL.INC,14470.68
9,53,19,33,PERM60_ECL.INC,14442.81
10,19,16,29,PERM60_ECL.INC,14479.87
4,21,12,35,PERM60_ECL.INC,14491.54
35,17,11,39,PERM60_ECL.INC,14495.43
5,51,54,23,PERM60_ECL.INC,14454.74
25,47,1,22,PERM60_ECL.INC,14330.09
19,24,45,8,PERM60_ECL.INC,14465.13
31,27,38,5,PERM60_ECL.INC,14477.36
10,56,10,34,PERM60_ECL.INC,14489.06
3,53,7,20,PERM60_ECL.INC,14460.29
45,38,24,54,PERM60_ECL.INC,14440.12
6,59,6,46,PERM60_ECL.INC,14447.4
3,47,33,32,PERM60_ECL.INC,14485.63
33,31,23,1,PERM60_ECL.INC,14474.54
13,31,22,1,PERM60_ECL.INC,14467.76
28,47,7,38,PERM60_ECL.INC,14449.67
39,36,11,9,PERM60_ECL.INC,14419.25
58,8,11,29,PERM60_ECL.INC,14431.16
14,12,11,38,PERM60_ECL.INC,14467.24
7,43,26,46,PERM60_ECL.INC,14494.23
30,20,18,33,PERM60_ECL.INC,14473.23
17,39,37,26,PERM60_ECL.INC,14272.25
44,27,30,10,PERM60_ECL.INC,14477.01
26,51,2,41,PERM60_ECL.INC,14424.22
51,30,41,26,PERM60_ECL.INC,14471.48
46,4,47,29,PERM60_ECL.INC,14495.83
16,23,39,12,PERM60_ECL.INC,14469.61
25,54,53,29,PERM60_ECL.INC,14458.63
36,0,53,19,PERM60_ECL.INC,14453.94
24,43,33,23,PERM60_ECL.INC,14461.56
3,56,5,39,PERM60_ECL.INC,14392.68
17,4,11,28,PERM60_ECL.INC,14491.8
16,3,44,35,PERM60_ECL.INC,14449.01
4,23,19,43,PERM60_ECL.INC,14484.27
30,34,50,14,PERM60_ECL.INC,14462.12
55,4,56,7,PERM60_ECL.INC,7203.325
10,33,46,36,PERM60_ECL.INC,14484.36
19,54,37,46,PERM60_ECL.INC,14482.96
4,21,16,13,PERM60_ECL.INC,14491.92
46,39,31,7,PERM60_ECL.INC,12710.16
41,26,23,3,PERM60_ECL.INC,14443.53
33,29,43,43,PERM60_ECL.INC,14389.79
39,5,36,0,PERM60_ECL.INC,11260.31
41,42,40,40,PERM60_ECL.INC,5980.599
21,49,53,20,PERM60_ECL.INC,14468.95
57,5,41,18,PERM60_ECL.INC,14445
40,45,9,55,PERM60_ECL.INC,14486.36
25,53,33,11,PERM60_ECL.INC,14454.71
43,9,36,30,PERM60_ECL.INC,14482.2
27,17,22,19,PERM60_ECL.INC,10972.15
12,18,42,21,PERM60_ECL.INC,14482.41
55,9,18,25,PERM60_ECL.INC,14453.66
26,36,48,33,PERM60_ECL.INC,14443.09
33,31,5,12,PERM60_ECL.INC,14473.61
23,22,48,28,PERM60_ECL.INC,14479.3
13,4,21,20,PERM60_ECL.INC,14388.96
40,10,42,8,PERM60_ECL.INC,9172.331
38,38,57,11,PERM60_ECL.INC,14459.58
11,38,3,28,PERM60_ECL.INC,14497.48
49,29,14,18,PERM60_ECL.INC,14489.69
3,31,49,12,PERM60_ECL.INC,14456.76
19,54,45,14,PERM60_ECL.INC,14476.47
6,25,6,52,PERM60_ECL.INC,14500.69
53,24,33,11,PERM60_ECL.INC,14468.95
4,48,23,8,PERM60_ECL.INC,14469.33
56,16,19,28,PERM60_ECL.INC,14337.99
14,29,42,43,PERM60_ECL.INC,14375.19
37,29,15,44,PERM60_ECL.INC,14430.97
26,34,36,21,PERM60_ECL.INC,14502.2
3,33,33,11,PERM60_ECL.INC,14477.33
19,44,43,8,PERM60_ECL.INC,14496.66
35,34,40,19,PERM60_ECL.INC,14470.74
24,42,33,22,PERM60_ECL.INC,14483.77
15,48,9,20,PERM60_ECL.INC,14497.84
2,16,14,49,PERM60_ECL.INC,14444.52
19,43,48,4,PERM60_ECL.INC,14495.22
11,7,49,18,PERM60_ECL.INC,14451.37
8,52,24,38,PERM60_ECL.INC,14445.76
44,15,36,17,PERM60_ECL.INC,14496.64
48,9,33,11,PERM60_ECL.INC,14477.34
22,23,37,47,PERM60_ECL.INC,14484.38
56,10,26,45,PERM60_ECL.INC,14439.01
8,52,22,30,PERM60_ECL.INC,14438.84
59,8,20,3,PERM60_ECL.INC,14423.37
45,5,22,37,PERM60_ECL.INC,14490.51
55,21,38,26,PERM60_ECL.INC,14446.79
12,31,53,18,PERM60_ECL.INC,14466.42
28,32,50,2,PERM60_ECL.INC,14462.43
46,23,11,28,PERM60_ECL.INC,14495.78
23,23,10,45,PERM60_ECL.INC,14486.33
37,25,22,39,PERM60_ECL.INC,14469.49
14,49,47,17,PERM60_ECL.INC,14492.04
7,52,56,20,PERM60_ECL.INC,9895.413
52,8,9,46,PERM60_ECL.INC,14458
53,29,58,4,PERM60_ECL.INC,14198.67
48,6,27,44,PERM60_ECL.INC,14443.84
22,33,18,37,PERM60_ECL.INC,13712.57
14,20,15,55,PERM60_ECL.INC,14305.18
22,41,24,27,PERM60_ECL.INC,14501.39
4,30,14,56,PERM60_ECL.INC,14438.32
15,32,33,34,PERM60_ECL.INC,14473.72
19,48,36,40,PERM60_ECL.INC,14500.54
23,25,20,41,PERM60_ECL.INC,14494.39
44,27,32,22,PERM60_ECL.INC,14478.23
32,35,13,6,PERM60_ECL.INC,14482.18
3,52,49,26,PERM60_ECL.INC,14452.14
35,50,30,10,PERM60_ECL.INC,0
56,11,44,15,PERM60_ECL.INC,14467.99
16,55,16,14,PERM60_ECL.INC,14461.93
53,10,39,44,PERM60_ECL.INC,14451.44
32,15,21,42,PERM60_ECL.INC,14492.88
29,7,21,33,PERM60_ECL.INC,14451.5
5,54,0,32,PERM60_ECL.INC,14387.19
40,24,20,11,PERM60_ECL.INC,14464.82
33,27,33,8,PERM60_ECL.INC,14484.86
35,13,40,12,PERM60_ECL.INC,12638.64
20,51,30,40,PERM60_ECL.INC,14498.87
12,45,29,12,PERM60_ECL.INC,14467.07
43,25,29,15,PERM60_ECL.INC,14479.4
44,15,19,41,PERM60_ECL.INC,14488.87
38,16,14,13,PERM60_ECL.INC,14494.54
21,34,13,3,PERM60_ECL.INC,13764.37
27,14,27,33,PERM60_ECL.INC,14502.84
46,22,54,21,PERM60_ECL.INC,14173.22
28,31,32,9,PERM60_ECL.INC,14502.34
52,21,39,33,PERM60_ECL.INC,14465.55
48,27,48,12,PERM60_ECL.INC,14465.52
46,40,11,57,PERM60_ECL.INC,8649.163
13,40,5,24,PERM60_ECL.INC,14499.61
48,11,42,32,PERM60_ECL.INC,14443.99
7,51,46,14,PERM60_ECL.INC,14457.46
27,26,0,33,PERM60_ECL.INC,14497.39
26,17,35,6,PERM60_ECL.INC,14506.57
45,9,27,18,PERM60_ECL.INC,14496.95
4,28,32,46,PERM60_ECL.INC,14460.98
5,53,17,8,PERM60_ECL.INC,14462.94
4,41,46,35,PERM60_ECL.INC,14474.3
10,37,42,8,PERM60_ECL.INC,14495.12
35,47,34,41,PERM60_ECL.INC,11048.28
11,16,50,15,PERM60_ECL.INC,14457.93
14,36,41,8,PERM60_ECL.INC,14468.08
55,10,33,19,PERM60_ECL.INC,14456.46
37,26,51,11,PERM60_ECL.INC,13879.5
10,39,3,16,PERM60_ECL.INC,14499.65
9,18,42,29,PERM60_ECL.INC,14466.34
21,25,13,17,PERM60_ECL.INC,14477.55
20,7,45,11,PERM60_ECL.INC,14498.86
14,37,47,31,PERM60_ECL.INC,14466.83
23,55,19,19,PERM60_ECL.INC,14466.71
24,44,9,12,PERM60_ECL.INC,14473.89
29,1,47,19,PERM60_ECL.INC,14488.73
47,2,52,30,PERM60_ECL.INC,14492.59
7,23,12,30,PERM60_ECL.INC,14318.9
48,5,4,26,PERM60_ECL.INC,14450.58
36,23,6,31,PERM60_ECL.INC,14473.54
37,21,47,19,PERM60_ECL.INC,14482.88
13,4,46,29,PERM60_ECL.INC,14416.53
27,43,44,30,PERM60_ECL.INC,14477.3
7,15,21,21,PERM60_ECL.INC,14481.65
13,8,42,5,PERM60_ECL.INC,14474
14,5,47,10,PERM60_ECL.INC,14450.06
10,44,49,29,PERM60_ECL.INC,14477.16
53,17,30,42,PERM60_ECL.INC,14471.58
42,9,44,41,PERM60_ECL.INC,14438.25
30,34,52,7,PERM60_ECL.INC,14479.72
11,3,6,27,PERM60_ECL.INC,0
43,33,24,44,PERM60_ECL.INC,14459.46
38,2,30,28,PERM60_ECL.INC,14428.06
12,26,36,15,PERM60_ECL.INC,14469.33
29,3,17,19,PERM60_ECL.INC,14490.57
31,11,8,39,PERM60_ECL.INC,14480.75
17,35,6,46,PERM60_ECL.INC,14478.01
18,12,5,18,PERM60_ECL.INC,14488.44
19,50,15,47,PERM60_ECL.INC,10526.3
23,2,46,11,PERM60_ECL.INC,14481.24
10,48,47,8,PERM60_ECL.INC,14471.45
15,22,25,7,PERM60_ECL.INC,14466.11
44,17,27,8,PERM60_ECL.INC,14493.18
44,11,23,1,PERM60_ECL.INC,14496.35
18,50,49,7,PERM60_ECL.INC,14480.85
36,28,27,4,PERM60_ECL.INC,14434.42
18,10,31,10,PERM60_ECL.INC,14487.06
49,11,3,48,PERM60_ECL.INC,14466.97
27,30,2,45,PERM60_ECL.INC,14504.29
14,56,38,46,PERM60_ECL.INC,14449.96
50,30,24,50,PERM60_ECL.INC,14354.21
42,43,25,24,PERM60_ECL.INC,14445
52,27,33,1,PERM60_ECL.INC,14472.11
7,53,36,27,PERM60_ECL.INC,13548.41
15,29,17,33,PERM60_ECL.INC,11902.95
25,12,37,21,PERM60_ECL.INC,14507.05
34,33,17,18,PERM60_ECL.INC,14439.4
14,47,33,47,PERM60_ECL.INC,14497.2
39,4,12,21,PERM60_ECL.INC,14467.28
50,4,9,45,PERM60_ECL.INC,14429.65
33,49,13,34,PERM60_ECL.INC,14123.76
43,15,40,1,PERM60_ECL.INC,14455.68
21,31,21,47,PERM60_ECL.INC,14452.62
37,19,39,22,PERM60_ECL.INC,9086.368
26,5,36,19,PERM60_ECL.INC,14500.56
53,16,13,20,PERM60_ECL.INC,14468.56
32,34,9,51,PERM60_ECL.INC,14377.64
19,36,23,49,PERM60_ECL.INC,14448.81
37,33,15,44,PERM60_ECL.INC,14458.36
7,20,5,57,PERM60_ECL.INC,14441.07
22,9,18,14,PERM60_ECL.INC,12595.12
6,44,1,20,PERM60_ECL.INC,49.19925
46,38,7,6,PERM60_ECL.INC,13666.93
35,39,22,40,PERM60_ECL.INC,14484.87
34,34,43,16,PERM60_ECL.INC,14475.15
19,26,37,23,PERM60_ECL.INC,14478.18
45,24,44,36,PERM60_ECL.INC,14499.61
21,52,13,20,PERM60_ECL.INC,14493.03
33,50,17,57,PERM60_ECL.INC,11492.89
25,17,51,29,PERM60_ECL.INC,14503.19
1,24,44,40,PERM60_ECL.INC,14450.17
9,18,20,8,PERM60_ECL.INC,14477.68
8,46,18,48,PERM60_ECL.INC,14482.3
15,24,16,46,PERM60_ECL.INC,14473.81
7,55,18,43,PERM60_ECL.INC,14445.87
31,1,5,23,PERM60_ECL.INC,14460.41
6,56,38,6,PERM60_ECL.INC,14441.56
5,19,26,29,PERM60_ECL.INC,14494.49
50,16,50,7,PERM60_ECL.INC,14458.95
